start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,number_of_page_flips
2025-01-30T15:27:13Z,2025-01-30T15:27:15Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1400,1
2025-01-15T08:43:07Z,2025-01-15T08:46:52Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,225200,4
2025-03-06T05:07:02Z,2025-03-06T05:07:06Z,B08GJVLGGX,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,4500,1
2025-01-16T10:17:20Z,2025-01-16T10:17:32Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,12000,1
2025-03-23T16:44:26Z,2025-03-23T16:46:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,130500,3
Not Available,2025-03-23T23:45:07Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,,D1EB7E8F4C3A4611BAC1C351F64AC226,,Personal Document,,
2025-01-31T11:16:03Z,2025-01-31T11:16:07Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,4400,1
Not Available,2025-03-21T16:32:24Z,2BC83F926E4A4C548E784EBB4A896FDD,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,,Personal Document,,
Not Available,2025-04-25T06:08:46Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-03-23T16:49:10Z,2025-03-23T16:49:11Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1400,1
2025-05-06T12:51:18Z,2025-05-06T13:09:56Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,1118300,1
2025-03-06T09:52:48Z,2025-03-06T10:14:57Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1328800,14
2025-03-23T16:54:25Z,2025-03-23T16:54:34Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,9200,2
2025-06-03T06:11:53Z,2025-06-03T06:11:58Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191415946,Personal Document,4900,1
2025-01-30T16:45:45Z,2025-01-30T16:45:47Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1600,1
2025-03-23T17:01:32Z,2025-03-23T17:01:35Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,2600,1
2025-03-23T12:08:15Z,2025-03-23T12:09:00Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,44100,3
2025-01-21T08:41:21Z,2025-01-21T08:41:24Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2700,1
2025-03-23T16:58:34Z,2025-03-23T16:58:55Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,21100,1
2025-03-23T16:50:27Z,2025-03-23T16:51:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,38200,7
2025-01-21T08:51:51Z,2025-01-21T08:52:47Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,56600,1
2025-02-07T02:02:47Z,2025-02-07T02:16:26Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,818500,6
2025-01-08T03:53:41Z,2025-01-08T04:03:41Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,599900,1
2025-01-21T08:40:32Z,2025-01-21T08:40:58Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,26200,6
2025-03-23T15:01:00Z,2025-03-23T15:13:13Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,733200,7
2025-01-30T17:02:00Z,2025-01-30T17:02:01Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,900,1
2025-06-03T05:52:20Z,2025-06-03T05:52:39Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191415946,Personal Document,19900,2
2025-03-23T17:03:52Z,2025-03-23T17:03:54Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1400,1
2025-03-23T15:52:48Z,2025-03-23T15:52:56Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,8900,2
2025-05-06T12:39:09Z,2025-05-06T12:51:09Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,720800,1
2024-12-12T06:41:21Z,2024-12-12T06:56:19Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,897800,23
2025-03-23T14:58:10Z,2025-03-23T15:00:31Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,141400,4
Not Available,2025-05-06T15:08:29Z,CBDF7364B33944479B6871B680697E65,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-02-15T20:35:50Z,2025-02-15T20:35:51Z,B07FS25XTW,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,600,1
2024-12-02T21:19:38Z,2024-12-02T21:20:13Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,34700,4
Not Available,2025-05-06T13:14:08Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-01-30T16:41:31Z,2025-01-30T16:41:55Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,24500,4
Not Available,2024-12-12T06:56:19Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,,E-Book,,
2025-03-23T12:41:47Z,2025-03-23T12:41:59Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,12500,1
2025-01-30T15:25:03Z,2025-01-30T15:25:27Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,24200,8
2025-05-06T20:30:23Z,2025-05-06T20:30:36Z,B015MQS30K,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,E-Book Sample,13100,1
2024-12-12T12:35:19Z,2024-12-12T12:45:19Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,599800,1
2025-05-08T22:29:02Z,2025-05-08T22:29:40Z,B002OSXNRI,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,E-Book,38400,2
2025-02-18T05:24:18Z,2025-02-18T05:24:20Z,B08TWV5BMD,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,E-Book,1900,1
2025-02-19T04:14:25Z,2025-02-19T04:20:08Z,B0BD5V6FM2,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,343100,39
2025-01-30T17:38:46Z,2025-01-30T17:38:49Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,2700,2
2025-02-02T01:32:38Z,2025-02-02T01:33:15Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,37000,1
2025-02-19T03:10:45Z,2025-02-19T03:34:11Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1405800,19
2025-01-30T15:47:54Z,2025-01-30T15:48:50Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,55800,2
2025-03-10T08:29:43Z,2025-03-10T09:07:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,2242300,18
2025-01-17T04:02:29Z,2025-01-17T04:02:29Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,900,1
2025-06-03T04:36:05Z,2025-06-03T04:36:08Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,2800,1
2024-12-12T10:56:51Z,2024-12-12T10:57:06Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,14900,1
Not Available,2024-12-07T12:49:25Z,D9A72D3425174F1287CC791716BC074F,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-01-30T17:00:56Z,2025-01-30T17:00:57Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1000,1
2025-01-30T15:32:56Z,2025-01-30T15:33:19Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,22900,1
2025-02-19T02:55:08Z,2025-02-19T02:55:25Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,17100,1
2025-03-23T12:32:02Z,2025-03-23T12:32:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,2600,1
2025-01-20T10:01:07Z,2025-01-20T10:01:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,13300,1
2024-12-03T07:32:52Z,2024-12-03T07:33:40Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,47500,6
2024-11-29T16:05:28Z,2024-11-29T16:05:36Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,8100,3
2024-11-27T19:35:31Z,2024-11-27T19:36:02Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,31200,3
2025-01-17T03:48:29Z,2025-01-17T03:48:40Z,B08TWV5BMD,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414794,E-Book,10400,1
Not Available,2025-03-23T21:42:12Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2024-12-09T23:14:07Z,2024-12-09T23:14:34Z,B072FHGX8Q,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,26900,1
2025-02-25T05:15:01Z,2025-02-25T05:20:00Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,299500,5
2025-01-30T17:14:18Z,2025-01-30T17:14:18Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,700,1
2025-03-23T21:42:14Z,2025-03-23T21:46:12Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,238300,11
2025-01-30T18:47:01Z,2025-01-30T19:03:37Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,995600,1
2025-03-19T13:49:29Z,2025-03-19T13:54:04Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,274800,59
2025-03-13T21:47:20Z,2025-03-13T22:06:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1160800,37
2024-12-08T16:07:46Z,2024-12-08T16:15:56Z,B0CYBXTKJJ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,490200,59
2025-06-03T06:12:30Z,2025-06-03T06:13:19Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191415946,Personal Document,48400,5
2025-02-04T12:15:27Z,2025-02-04T12:22:09Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,402500,1
2025-03-23T16:43:59Z,2025-03-23T16:44:01Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,1500,1
2025-03-23T16:14:41Z,2025-03-23T16:14:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,2200,1
2024-12-12T07:25:04Z,2024-12-12T07:37:54Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,770400,1
Not Available,2025-03-23T19:23:16Z,E58F7517A2134C69ADDDC97B3B080D25,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-01-30T16:02:41Z,2025-01-30T16:02:45Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,3900,1
2025-03-17T19:31:18Z,2025-03-17T19:31:33Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,15500,1
2025-03-19T13:54:13Z,2025-03-19T13:55:38Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,84600,2
2025-05-06T15:07:27Z,2025-05-06T15:07:34Z,B08M968WT1,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,E-Book Sample,6300,3
2024-12-12T10:26:17Z,2024-12-12T10:26:25Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,7700,2
2025-05-06T15:00:06Z,2025-05-06T15:00:09Z,B0C5879F526A41B087D19B2C20C6E531,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,3300,1
2025-01-14T12:02:31Z,2025-01-14T12:12:30Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,599800,1
2025-03-23T15:44:54Z,2025-03-23T15:44:59Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,4800,1
2024-12-12T08:00:50Z,2024-12-12T08:19:13Z,B00MUFP1QG,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1103800,12
2024-12-09T06:48:23Z,2024-12-09T06:50:10Z,B0CYBXTKJJ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,107100,1
2025-01-30T16:47:25Z,2025-01-30T16:47:27Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1800,1
2025-01-30T16:42:06Z,2025-01-30T16:42:23Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,16600,2
2025-05-06T20:18:46Z,2025-05-06T20:19:02Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,16700,2
2025-01-21T08:58:39Z,2025-01-21T09:00:27Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,108100,4
2025-03-23T22:42:04Z,2025-03-23T23:07:23Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,1518900,27
2025-03-23T17:14:22Z,2025-03-23T17:14:47Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,24300,1
2024-12-08T22:57:58Z,2024-12-08T22:58:06Z,B072FHGX8Q,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,8500,1
2025-03-23T12:57:52Z,2025-03-23T12:57:57Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,5000,1
2025-02-20T06:26:05Z,2025-02-20T06:26:12Z,B0B138BPQQ,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,E-Book,7000,1
2025-03-22T21:57:12Z,2025-03-22T21:58:55Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,102500,18
2024-12-11T14:30:35Z,2024-12-11T14:31:57Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,82400,1
Not Available,2025-06-03T05:37:06Z,EA9A179BAD4D4466B1E597489FFC099C,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,,Personal Document,,
2025-01-23T09:55:15Z,2025-01-23T09:57:13Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,118300,6
2025-02-17T19:16:28Z,2025-02-17T19:16:30Z,B08TWV5BMD,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,E-Book,2000,1
2025-02-04T13:33:45Z,2025-02-04T15:00:41Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,5216100,1
2024-12-08T12:06:54Z,2024-12-08T12:13:24Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,389300,9
2024-12-11T14:09:36Z,2024-12-11T14:09:41Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,5300,1
2025-03-23T17:51:14Z,2025-03-23T17:51:30Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,16400,2
2025-02-23T23:16:56Z,2025-02-23T23:23:50Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,413800,6
2025-05-05T23:03:52Z,2025-05-05T23:03:55Z,605CB454B77F4D3B94AA0CABC0C1C315,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,2900,1
2025-03-23T18:34:09Z,2025-03-23T18:34:17Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,8000,1
2025-02-20T08:25:30Z,2025-02-20T08:30:38Z,B0B138BPQQ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,308600,19
Not Available,2025-05-06T21:04:51Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2025-03-23T17:14:03Z,2025-03-23T17:14:05Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,2000,1
2025-03-23T23:44:44Z,2025-03-23T23:45:11Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,,D1EB7E8F4C3A4611BAC1C351F64AC226,1191415306,Personal Document,27300,8
2025-01-20T18:39:26Z,2025-01-20T18:39:50Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,23800,5
2024-12-03T07:38:02Z,2024-12-03T07:38:14Z,B0D6RMSDSY,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,12100,1
2025-03-23T12:38:53Z,2025-03-23T12:39:01Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,8400,4
2025-01-15T06:19:04Z,2025-01-15T06:29:04Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,599900,1
2025-02-01T03:21:11Z,2025-02-01T03:21:16Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,4800,1
2025-01-31T18:50:26Z,2025-01-31T20:00:54Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,4227800,4
2025-05-06T14:11:13Z,2025-05-06T14:11:18Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,4700,1
2025-02-23T23:25:06Z,2025-02-24T00:04:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,2377100,21
2025-03-09T21:38:31Z,2025-03-09T21:55:23Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1012500,18
2025-01-30T15:52:18Z,2025-01-30T15:52:38Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,20200,6
2025-03-23T14:03:32Z,2025-03-23T14:03:43Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,10200,3
2025-01-23T16:51:42Z,2025-01-23T16:51:46Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,4000,1
2025-01-30T15:46:34Z,2025-01-30T15:46:44Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,9700,2
2025-01-30T16:52:15Z,2025-01-30T16:52:21Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,5600,1
2024-12-11T13:30:50Z,2024-12-11T14:02:05Z,B0D5JLH3RJ,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book,1875200,22
2025-02-19T04:20:37Z,2025-02-19T04:21:08Z,B08M968WT1,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,30600,1
2025-02-06T20:16:39Z,2025-02-06T20:16:42Z,B0BMF2M8Z6,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,2800,1
2025-02-12T10:50:38Z,2025-02-12T10:50:47Z,B07FS25XTW,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book Sample,8500,1
2025-03-23T15:46:24Z,2025-03-23T15:48:20Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,116600,3
2025-01-23T08:28:25Z,2025-01-23T08:47:12Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,1126700,9
2024-12-07T12:46:48Z,2024-12-07T12:47:38Z,,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,SIDE,50400,4
2025-03-21T16:30:56Z,2025-03-21T16:31:44Z,1E923DA2BEF547EDA04AA579D23D96A3,,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191415306,Personal Document,48200,20
2025-05-07T20:15:43Z,2025-05-07T20:15:47Z,73A796BDD6EF4375A531DBB4A9113875,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4417570025,Personal Document,4200,1
2025-01-30T16:52:25Z,2025-01-30T16:52:27Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191414794,E-Book,1700,1
Not Available,2025-03-19T11:28:52Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,,Personal Document,,
2024-12-09T10:43:29Z,2024-12-09T10:43:48Z,B0CYBXTKJJ,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4289760037,E-Book Sample,19400,12
2025-03-23T17:07:50Z,2025-03-23T17:07:53Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,3600,1
2025-03-23T15:14:00Z,2025-03-23T15:14:04Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle for Mac,7B1077C69580528C8BC54A7DDC9FF141,1191415184,E-Book,4600,1
2025-02-20T09:18:44Z,2025-02-20T09:19:31Z,B08TWV5BMD,www.amazon.com,www.amazon.com,,0B671A09510D489380FB769AAF4CF99C,1191414928,E-Book,46800,12
2025-02-26T08:04:01Z,2025-02-26T08:20:35Z,B09R8WZXJ8,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,993600,18
2025-03-19T01:01:43Z,2025-03-19T01:01:51Z,226B133AC0FC463185E57561BF84791C,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,7800,1
2025-03-25T00:10:26Z,2025-03-25T00:10:43Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,Personal Document,17000,1
2025-02-18T05:48:55Z,2025-02-18T05:49:00Z,B08TWV5BMD,www.amazon.com,www.amazon.com,Kindle E-reader,G093KM05425503M5,4351960007,E-Book,4500,1
2025-03-23T23:44:26Z,2025-03-23T23:44:36Z,D99D878063A446FB907733B911E2C257,,www.amazon.com,,D1EB7E8F4C3A4611BAC1C351F64AC226,1191415306,Personal Document,9900,1
